CustomerID,Age,Gender,Region,Income,Months_Subscribed,Total_Spend,Customer_Service_Calls,Rating_Score,Payment_Method,Churn
CUST-04593,46,Female,West,106308,41,2084.03,2,2.2,Credit Card,1
CUST-04594,18,Female,West,103411,47,2272.03,3,3.7,Credit Card,0
CUST-04595,39,Female,South,77577,14,812.8,0,2.7,Bank Transfer,0
CUST-04596,41,M,West,63713,1,1836.58,0,4.8,Credit Card,0
CUST-04597,36,Male,South,50679,17,1262.14,2,4,Credit Card,0
CUST-04598,55,Female,South,74060,33,1636.53,0,3.1,Credit Card,0
CUST-04599,45,Male,East,89243,55,2694.31,2,4.8,PayPal,0
CUST-04600,55,Male,West,66895,29,2138.5,4,4.5,Credit Card,0
CUST-04601,37,F,South,20062,53,2212.35,1,3.8,PayPal,0
CUST-04602,51,Male,South,106717,54,1996.18,2,2.8,Bank Transfer,0
CUST-04603,59,Male,North,79755,45,2785.11,1,3.2,Bank Transfer,0
CUST-04604,55,Male,West,65509,31,1580.11,0,3.1,Bank Transfer,0
CUST-04605,26,Female,South,96428,8,1034.09,3,4.7,Credit Card,0
CUST-04606,36,Female,North,113115,30,671.2,0,2.3,Credit Card,0
CUST-04607,35,Female,South,4952,13,567.73,0,4,Credit Card,0
CUST-04608,45,F,East,85856,16,1144.11,3,3.7,PayPal,0
CUST-04609,48,Female,West,39333,2,1051.97,2,5,PayPal,0
CUST-04610,29,F,West,87477,45,1689.89,2,4.2,Credit Card,0
CUST-04611,40,Male,South,78198,18,530.19,1,4.5,PayPal,0
CUST-04612,18,Male,West,90893,35,1731.39,2,3.5,Credit Card,0
CUST-04613,57,Male,West,62518,45,1982.38,0,2.8,Credit Card,1
CUST-04614,33,Male,South,28168,19,681.56,1,,Credit Card,0
CUST-04615,40,Non-Binary,North,63740,13,1187.46,0,4.8,PayPal,0
CUST-04616,36,Female,South,85171,51,1270.98,1,4.8,PayPal,0
CUST-04617,53,Male,East,100384,4,1542.15,1,3.6,Credit Card,0
CUST-04618,18,Female,South,45704,19,892.12,2,3.1,Credit Card,0
CUST-04619,39,Male,North,100676,50,2109.73,0,2.9,Credit Card,0
CUST-04620,38,Female,West,58803,25,1875.42,2,3.9,PayPal,0
CUST-04621,34,Male,North,84061,38,1542.39,2,4.1,Credit Card,0
CUST-04622,60,Female,South,62252,51,2415.59,2,5,PayPal,0
CUST-04623,29,Male,East,79554,57,2148.01,2,4.1,PayPal,0
CUST-04624,49,Male,East,97296,31,3459.45,2,4.6,Bank Transfer,0
CUST-04625,44,Female,West,44324,36,1905.82,0,3.2,Bank Transfer,0
CUST-04626,55,Female,North,58002,4,469.28,2,4,Bank Transfer,0
CUST-04627,31,Male,South,79624,56,3084.23,3,4.1,PayPal,0
CUST-04628,31,Male,South,135039,39,2581.69,2,3.9,PayPal,0
CUST-04629,53,Male,North,53420,7,1094.58,2,4,PayPal,0
CUST-04630,45,Male,East,126003,58,2411.35,0,4.1,PayPal,0
CUST-04631,21,Male,South,125110,55,1647.36,0,4.5,Credit Card,0
CUST-04632,33,Male,East,72567,58,2458.1,0,5,Credit Card,0
CUST-04633,44,Female,North,67546,16,940.15,2,1.7,PayPal,0
CUST-04634,50,Male,East,57698,59,1923.51,2,5,Bank Transfer,0
CUST-04635,31,Male,North,73294,48,2364.17,4,2.3,PayPal,0
CUST-04636,18,Female,East,39832,5,1376.61,3,4.3,Credit Card,0
CUST-04637,46,Male,North,73094,47,1862.33,0,5,Bank Transfer,0
CUST-04638,25,Female,West,112422,23,1890.06,2,4,PayPal,0
CUST-04639,18,Female,North,59722,36,1584.72,1,4.2,Credit Card,0
CUST-04640,18,Female,North,68981,32,1604.32,1,3.7,Credit Card,0
CUST-04641,49,Female,West,32471,24,943.04,0,4.7,Bank Transfer,0
CUST-04642,41,Male,West,84351,25,1450.58,5,4.4,Bank Transfer,0
CUST-04643,37,Female,North,81612,45,1454.74,0,3.3,Credit Card,0
CUST-04644,56,Female,North,76592,28,1131.66,0,3.9,PayPal,0
CUST-04645,47,Female,North,69579,19,1652.03,1,2.9,Credit Card,0
CUST-04646,59,Female,South,67681,7,941.26,3,3.9,Credit Card,0
CUST-04647,23,Female,West,87547,44,1410.19,0,3.6,Bank Transfer,0
CUST-04648,39,Non-Binary,West,74279,58,1706.64,2,4.1,Bank Transfer,0
CUST-04649,20,Female,East,82874,41,982.5,3,3.3,Credit Card,0
CUST-04650,37,Male,West,80374,17,318.67,1,3.8,PayPal,0
CUST-04651,37,Female,South,103085,2,1090.9,5,4,Bank Transfer,0
CUST-04652,47,Female,North,91924,16,115.91,3,4.1,PayPal,0
CUST-04653,40,Female,West,79821,39,2109.76,1,4.3,Credit Card,0
CUST-04654,47,Male,East,112960,18,1816.94,3,3.8,PayPal,0
CUST-04655,48,Male,North,85506,39,1932.97,5,3.2,PayPal,0
CUST-04656,65,Female,North,107624,1,1350.19,1,4.1,Bank Transfer,0
CUST-04657,36,Female,North,90173,3,843.18,0,3.8,Credit Card,0
CUST-04658,28,M,South,28952,21,1162.36,0,5,PayPal,0
CUST-04659,42,Female,South,107620,30,1914.88,1,5,Credit Card,0
CUST-04660,30,Male,North,78379,11,1717.65,0,2.6,Credit Card,0
CUST-04661,57,Female,North,73701,22,2354.92,1,4.6,Credit Card,0
CUST-04662,36,Female,West,82033,47,2796.26,2,4.8,Bank Transfer,0
CUST-04663,33,Female,West,66375,57,1788.01,0,2.7,Credit Card,0
CUST-04664,34,Male,South,80675,25,1847.24,1,4.6,Credit Card,0
CUST-04665,48,F,East,60203,3,1209.05,2,4.9,PayPal,0
CUST-04666,38,Female,South,106856,30,1439.8,2,3.1,Credit Card,0
CUST-04667,32,Male,East,72160,24,937.62,0,3.8,PayPal,0
CUST-04668,59,Female,South,65435,45,1953.82,1,4.2,Credit Card,0
CUST-04669,29,Female,West,51876,36,1018.94,1,,PayPal,0
CUST-04670,40,Male,South,81719,23,788.95,2,3,Credit Card,0
CUST-04671,47,Female,North,79677,54,2567.08,0,5,Credit Card,0
CUST-04672,20,Male,East,84710,8,939.92,0,2,Credit Card,0
CUST-04673,45,Male,West,49318,54,2160.38,1,5,PayPal,0
CUST-04674,27,Female,East,34970,4,1108.2,2,4.6,PayPal,0
CUST-04675,49,Female,West,90639,50,2195.26,1,3.4,Bank Transfer,0
CUST-04676,28,Female,East,112116,39,2330.76,1,4.9,Credit Card,0
CUST-04677,48,Female,North,49341,43,1532.22,1,3,Credit Card,0
CUST-04678,53,Female,South,114736,31,1606.07,2,4.1,Credit Card,0
CUST-04679,50,Male,East,82097,29,1742.48,1,4.2,Credit Card,0
CUST-04680,43,Male,South,74823,59,3439.77,3,,Credit Card,0
CUST-04681,37,Female,South,65061,36,2338.01,2,3.2,Bank Transfer,0
CUST-04682,33,Female,East,40387,13,1505.95,2,3.5,PayPal,0
CUST-04683,57,Male,East,99693,41,1507.49,1,4.1,PayPal,0
CUST-04684,31,Male,South,55609,9,985.6,2,3.3,PayPal,0
CUST-04685,27,Female,North,55504,55,2433.07,2,4.3,Credit Card,0
CUST-04686,47,Male,West,99798,21,2636.65,0,3.4,Credit Card,0
CUST-04687,30,Male,North,27925,51,972.76,2,5,PayPal,0
CUST-04688,28,Male,North,36910,3,1005.03,2,5,Credit Card,0
CUST-04689,22,Male,South,74546,25,1849.92,3,3.7,Credit Card,0
CUST-04690,34,Female,North,82332,25,1702.53,3,4.9,Credit Card,0
CUST-04691,39,Female,East,87118,12,550.43,1,3.8,Credit Card,0
CUST-04692,42,Female,East,67455,29,1708.9,1,3.1,PayPal,0
CUST-04693,51,Female,West,138259,11,1790.71,0,3.6,Credit Card,0
CUST-04694,46,Female,North,69302,52,2295.4,1,4.1,Bank Transfer,0
CUST-04695,37,Male,North,69230,11,748.67,1,2.2,Credit Card,0
CUST-04696,37,Male,South,55075,49,1565.95,0,4.6,PayPal,0
CUST-04697,46,Male,North,78097,26,1828.57,1,4.1,PayPal,0
CUST-04698,55,Male,West,90374,53,2088.69,2,5,PayPal,0
CUST-04699,41,Female,East,105089,14,1058.67,1,4.6,PayPal,0
CUST-04700,34,Female,West,37767,16,959.01,0,4.1,Credit Card,0
CUST-04701,28,Female,North,68850,56,2204.14,0,3.6,PayPal,0
CUST-04702,22,Male,North,86167,10,1520.2,1,5,Credit Card,0
CUST-04703,47,Female,East,89676,31,1195.35,1,5,Credit Card,0
CUST-04704,46,Male,East,75163,31,1063.38,1,3.7,Credit Card,0
CUST-04705,46,Female,South,88560,36,1711.75,2,5,Credit Card,0
CUST-04706,38,Male,East,54775,10,103.78,3,3.3,Bank Transfer,0
CUST-04707,56,Female,North,113947,26,2173.01,2,3.4,Credit Card,0
CUST-04708,34,Female,North,99815,20,442.29,3,3.6,PayPal,0
CUST-04709,51,Female,West,41376,44,2270.57,1,4.7,Bank Transfer,0
CUST-04710,39,Male,North,48122,9,1510.11,2,2.9,Credit Card,0
CUST-04711,32,Male,West,48826,15,1168.98,1,5,Bank Transfer,0
CUST-04712,47,Female,South,91949,9,326.09,1,4.9,PayPal,0
CUST-04713,44,Male,West,42881,7,982.47,2,4.7,Bank Transfer,0
CUST-04714,44,Female,North,66724,26,1125.25,2,3.7,Credit Card,0
CUST-04715,40,Male,East,86367,24,930.83,2,4.8,Credit Card,0
CUST-04716,39,Male,West,73345,12,1446.44,0,1.1,Bank Transfer,0
CUST-04717,68,Male,South,81472,20,2070.79,1,,Credit Card,0
CUST-04718,54,Male,North,48354,56,2924.62,0,4.2,Credit Card,0
CUST-04719,48,Female,West,89871,14,1236.96,0,2.1,Bank Transfer,0
CUST-04720,41,Female,North,59669,22,1444.32,2,4.4,Bank Transfer,0
CUST-04721,52,Male,West,66884,16,2187.1,5,4.6,Credit Card,1
CUST-04722,46,Female,North,80943,29,2737.36,0,2.1,Credit Card,0
CUST-04723,40,Male,East,77576,32,2228.07,3,2.8,PayPal,0
CUST-04724,36,Non-Binary,East,75599,19,1138.02,2,5,Credit Card,0
CUST-04725,39,Female,North,56234,55,2149.8,1,3.8,PayPal,0
CUST-04726,18,Male,West,67511,35,1403.46,3,5,PayPal,0
CUST-04727,42,Non-Binary,North,75054,43,2323.09,1,5,PayPal,0
CUST-04728,34,Female,North,40622,32,1033.28,0,4.4,PayPal,0
CUST-04729,59,Male,South,63436,55,2542.85,1,5,PayPal,0
CUST-04730,40,Female,South,84691,53,2411.64,1,1.9,PayPal,0
CUST-04731,25,Female,South,43064,20,1257.2,1,3.8,PayPal,0
CUST-04732,39,Female,North,103914,51,1773.37,0,1,Credit Card,0
CUST-04733,27,Male,South,106740,40,2027.3,1,2.3,Bank Transfer,0
CUST-04734,45,Male,East,43871,20,2154,0,3.5,Credit Card,0
CUST-04735,43,Non-Binary,South,108940,8,1046.22,0,3.3,Bank Transfer,0
CUST-04736,51,Male,West,71410,58,2546.92,3,4,PayPal,1
CUST-04737,30,Male,West,85462,35,781.29,2,4,Bank Transfer,0
CUST-04738,40,Female,North,62583,42,1989.36,1,,Bank Transfer,0
CUST-04739,23,Male,South,98076,13,1253.66,1,4.2,Credit Card,1
CUST-04740,48,Female,East,85152,41,2089,3,4.3,Credit Card,0
CUST-04741,46,Female,South,54646,6,1348.41,2,3,PayPal,0
CUST-04742,45,M,South,45869,47,1814.83,1,3.3,PayPal,0
CUST-04743,40,Female,East,38492,16,1680.66,2,4,Credit Card,0
CUST-04744,44,Female,East,79698,5,621.92,1,4,Credit Card,0
CUST-04745,59,M,East,89311,53,3183.2,3,2.9,Credit Card,0
CUST-04746,36,Female,South,91274,45,2147.7,3,5,Credit Card,0
CUST-04747,41,Non-Binary,West,72050,51,2109.43,1,4.7,Credit Card,0
CUST-04748,26,Female,North,46075,34,724.47,1,3.1,Credit Card,0
CUST-04749,29,M,South,57948,6,274.89,1,3.8,Credit Card,0
CUST-04750,41,Male,North,103808,59,2679.46,2,5,Credit Card,0
CUST-04751,53,Female,West,62884,33,1411.02,3,4.2,Credit Card,0
CUST-04752,36,Female,North,78585,15,1725.45,0,4.4,Bank Transfer,0
CUST-04753,37,Male,North,48108,15,1229.26,0,3.4,Bank Transfer,0
CUST-04754,35,Male,West,83414,14,504.56,1,3.7,Credit Card,0
CUST-04755,33,Female,North,63557,39,2103.33,0,5,PayPal,0
CUST-04756,43,Male,South,101167,5,1079.63,3,4.1,Credit Card,0
CUST-04757,22,Female,North,94338,52,2068.81,0,3.9,Credit Card,0
CUST-04758,55,Female,South,62607,57,2910.33,5,4,Bank Transfer,0
CUST-04759,32,Female,South,71833,26,732.02,1,5,Credit Card,0
CUST-04760,48,Male,North,61222,48,1523.79,1,4,PayPal,0
CUST-04761,24,Male,North,39514,17,1125.36,1,3.2,Bank Transfer,0
CUST-04762,48,Male,East,53563,43,1073.43,1,,PayPal,0
CUST-04763,48,Female,East,79955,47,1851.2,2,4.8,Bank Transfer,0
CUST-04764,44,Male,East,83131,52,2744.88,1,2.6,PayPal,0
CUST-04765,28,Male,East,78713,16,1119.2,5,4.5,PayPal,0
CUST-04766,42,Female,West,67456,35,1045.06,1,3.3,Bank Transfer,0
CUST-04767,25,Male,South,98326,38,1886.18,2,2.1,Credit Card,0
CUST-04768,36,Female,West,76588,53,1965.5,0,,Credit Card,0
CUST-04769,52,Male,West,92581,23,1306.76,1,4,Credit Card,0
CUST-04770,49,Male,West,30655,13,2846.5,3,5,Credit Card,0
CUST-04771,40,Male,North,-23060,33,1497.11,1,4.9,Bank Transfer,0
CUST-04772,28,Female,North,82094,29,1373.74,1,3.7,Credit Card,0
CUST-04773,47,Female,South,39380,53,2541.05,0,5,Credit Card,0
CUST-04774,40,Female,East,69688,46,1852.95,0,3.6,Bank Transfer,0
CUST-04775,18,Male,West,67447,34,1208.17,0,2.5,PayPal,0
CUST-04776,49,Male,North,114685,34,2163.15,3,4,PayPal,1
CUST-04777,39,Female,North,84999,27,1844.34,1,2.5,PayPal,0
CUST-04778,54,Non-Binary,South,79146,15,1873.6,0,4.8,Credit Card,0
CUST-04779,26,Male,South,95924,59,3026.45,1,4.8,Credit Card,0
CUST-04780,18,Male,South,84212,50,2544.81,1,3.1,Credit Card,0
CUST-04781,43,Female,East,63558,9,1501.08,3,4.1,PayPal,0
CUST-04782,43,Male,South,101786,26,2168.56,1,4.1,PayPal,0
CUST-04783,19,Female,South,47256,3,1193.63,0,4.9,PayPal,0
CUST-04784,28,Male,East,83081,36,2050.32,1,2.8,Credit Card,0
CUST-04785,73,Male,West,36310,47,1393.85,2,4.6,Credit Card,0
CUST-04786,36,Male,East,80098,5,1234.31,2,2.7,Credit Card,0
CUST-04787,48,Male,North,79824,20,2167.61,2,4.8,Credit Card,0
CUST-04788,32,Female,South,116911,20,1103.15,1,5,PayPal,0
CUST-04789,18,Male,South,35875,5,388.35,1,3.3,Credit Card,0
CUST-04790,37,Female,South,59977,10,989.83,1,5,Credit Card,0
CUST-04791,36,Female,North,95567,16,1432.89,1,2.4,Credit Card,0
CUST-04792,35,Male,South,83382,25,1214.36,1,5,Credit Card,0
CUST-04793,38,Female,North,79507,44,2006.17,1,5,Credit Card,0
CUST-04794,43,Female,North,51096,25,1667.11,1,4.3,Bank Transfer,0
CUST-04795,38,Female,North,60229,30,526.01,0,3.8,PayPal,0
CUST-04796,24,Male,South,106126,14,1258.02,2,4.3,Credit Card,0
CUST-04797,45,Female,East,73712,22,1277.27,2,3.4,Credit Card,0
CUST-04798,18,Female,West,84383,43,923.48,2,5,PayPal,0
CUST-04799,18,Female,North,72120,28,1622.7,2,3.4,Bank Transfer,0
CUST-04800,48,Male,East,45422,30,1712.76,2,,Credit Card,0
CUST-04801,46,Male,West,98345,19,1609.19,1,3.3,Credit Card,0
CUST-04802,39,Male,East,87580,38,2183.14,1,5,Credit Card,0
CUST-04803,23,Male,North,132640,42,2203.82,2,,Bank Transfer,0
CUST-04804,31,Male,North,49610,20,789.1,0,4.4,Credit Card,0
CUST-04805,36,Female,West,95564,35,2174.31,1,4.3,Credit Card,0
CUST-04806,20,Male,West,42211,22,1508.17,1,3,Credit Card,0
CUST-04807,31,Male,North,78933,15,636.76,1,2.9,PayPal,0
CUST-04808,47,Female,North,99412,11,1782.32,2,4.3,Credit Card,0
CUST-04809,57,Non-Binary,North,23196,54,1994.21,3,,Credit Card,0
CUST-04810,34,Male,North,69876,34,1945.79,3,3.5,Credit Card,0
CUST-04811,49,Female,North,60919,57,2395.57,0,5,Credit Card,0
CUST-04812,18,Male,West,57451,24,1081.24,1,3.4,Credit Card,0
CUST-04813,47,Female,East,84630,6,1412.76,3,4.2,Credit Card,0
CUST-04814,30,Female,West,103017,17,1173.52,1,4.2,PayPal,0
CUST-04815,43,Non-Binary,East,71668,28,2128.49,0,3.9,PayPal,0
CUST-04816,37,Female,North,80137,50,2743.05,2,2,Credit Card,0
CUST-04817,55,Female,South,77857,31,1540.75,0,3.4,Bank Transfer,1
CUST-04818,29,male,North,75045,36,1581.61,0,4.2,Credit Card,0
CUST-04819,47,Female,East,47766,55,1996.76,2,3.9,Credit Card,0
CUST-04820,36,Female,North,102711,9,1386.18,1,4.6,Credit Card,0
CUST-04821,38,Female,East,82379,10,1796.92,0,4.8,Credit Card,0
CUST-04822,37,Male,West,84872,21,585.58,0,3.8,Credit Card,0
CUST-04823,29,Female,West,54837,58,1405.03,2,3,Credit Card,0
CUST-04824,39,Female,West,63519,34,1615.83,0,5,Bank Transfer,0
CUST-04825,39,Female,East,70596,31,1710.95,2,2.6,Credit Card,0
CUST-04826,42,Female,West,36646,29,957.58,1,3.4,Credit Card,0
CUST-04827,41,Male,South,32799,43,1839.37,0,3.2,Credit Card,0
CUST-04828,49,Male,East,59981,43,1594.43,4,4.7,Credit Card,0
CUST-04829,51,Male,South,88063,11,1101.93,1,5,PayPal,0
CUST-04830,27,Female,South,58671,33,2123.17,0,3.8,PayPal,0
CUST-04831,50,F,East,49529,58,2126.08,2,4.2,PayPal,0
CUST-04832,25,Female,South,54632,46,1592.8,2,4.4,Credit Card,0
CUST-04833,47,Female,South,63616,1,978.96,2,5,Credit Card,0
CUST-04834,47,Female,North,66153,21,1971.91,1,2.2,PayPal,0
CUST-04835,18,Female,South,129138,23,1479.18,2,4.7,Credit Card,0
CUST-04836,41,Female,South,101365,57,2162.7,0,4.4,Credit Card,0
CUST-04837,34,Female,South,100619,9,1457.66,1,3.6,PayPal,0
CUST-04838,30,Male,West,104214,56,2727.44,1,4.3,Credit Card,0
CUST-04839,56,Female,North,50029,1,1507.48,2,4.7,Bank Transfer,0
CUST-04840,32,Male,North,44440,21,1149.37,2,4.6,PayPal,0
CUST-04841,30,Male,North,47328,22,1424.23,0,5,Bank Transfer,0
CUST-04842,40,Female,South,108362,54,2787.01,0,4.1,PayPal,0
CUST-04843,48,Male,South,61320,4,1077.53,0,4,Credit Card,0
CUST-04844,38,male,East,43716,1,1383.3,2,3.8,PayPal,0
CUST-04845,53,Male,North,64225,51,2551.82,1,4.6,PayPal,0
CUST-04846,46,Male,West,69034,10,2096.6,1,4,PayPal,0
CUST-04847,18,Female,North,81710,15,1522.41,4,4,Credit Card,0
CUST-04848,33,Female,South,81273,52,1173.01,3,4,Credit Card,0
CUST-04849,33,Male,West,54295,36,1402.29,0,3.9,Credit Card,0
CUST-04850,45,Male,South,92141,29,926.78,5,3.4,PayPal,0
CUST-04851,18,Male,South,59020,52,1555.69,4,4.4,Bank Transfer,0
CUST-04852,70,Male,West,71093,46,2119.78,0,,PayPal,0
CUST-04853,46,Male,South,92169,5,1580.21,1,4.6,Credit Card,0
CUST-04854,41,Non-Binary,West,58954,29,1309.94,2,4.1,Bank Transfer,0
CUST-04855,54,Non-Binary,East,60766,47,2815.93,2,3.6,PayPal,0
CUST-04856,68,Male,West,89791,47,2069.69,0,5,PayPal,0
CUST-04857,50,Female,West,53556,27,1398.54,2,3.9,PayPal,0
CUST-04858,51,Female,South,65380,25,942.04,4,4.6,PayPal,0
CUST-04859,41,Male,South,88893,16,2076.74,1,3.3,Credit Card,0
CUST-04860,38,Female,North,126352,16,2300.93,1,2,PayPal,0
CUST-04861,34,M,South,90135,36,1724.61,1,3.4,PayPal,0
CUST-04862,30,Non-Binary,North,86815,25,718.74,2,1.9,PayPal,1
CUST-04863,31,Male,East,88270,41,1772.26,3,3.8,Credit Card,0
CUST-04864,23,Non-Binary,West,48170,1,711.93,1,5,Credit Card,1
CUST-04865,39,Female,South,77889,5,687.01,1,3.1,PayPal,0
CUST-04866,19,Non-Binary,South,74255,41,2861.7,1,1.9,Bank Transfer,0
CUST-04867,42,Female,West,83039,20,2347.87,1,5,Bank Transfer,0
CUST-04868,39,Non-Binary,West,77912,5,130.15,3,3.5,Credit Card,0
CUST-04869,41,Female,North,84492,36,1255.56,1,4,Credit Card,0
CUST-04870,33,Female,West,67213,29,1720.43,2,4.8,PayPal,0
CUST-04871,76,Female,West,76465,48,1906.39,0,4.5,Credit Card,0
CUST-04872,56,Male,West,44304,34,1822.97,2,4.8,PayPal,0
CUST-04873,25,Male,East,67002,58,2140.36,2,4.9,Credit Card,0
CUST-04874,42,Female,East,109770,48,2249.07,0,2.3,PayPal,0
CUST-04875,32,Male,North,82970,18,1794.25,1,,Credit Card,0
CUST-04876,27,Male,East,74476,2,1696.09,1,5,Credit Card,0
CUST-04877,23,Female,West,122403,16,1540.05,0,3.2,PayPal,0
CUST-04878,45,Female,West,40979,29,873.86,0,3.3,Credit Card,0
CUST-04879,31,Female,South,47263,33,1543.26,2,2.7,PayPal,1
CUST-04880,51,Female,North,117817,16,1307.01,0,3.6,Bank Transfer,1
CUST-04881,51,Female,East,76149,35,2861.88,0,3.7,Bank Transfer,0
CUST-04882,56,F,South,68935,47,2526.26,2,3.1,PayPal,0
CUST-04883,29,Female,South,45019,43,1891.35,1,,Credit Card,0
CUST-04884,45,F,West,86192,42,2355.76,2,4.3,Credit Card,0
CUST-04885,47,M,North,88611,17,1418.87,1,3.2,Credit Card,0
CUST-04886,34,Male,West,47637,4,1404.21,2,3.4,Credit Card,0
CUST-04887,30,Female,South,71493,49,1697.02,5,1.8,Bank Transfer,1
CUST-04888,59,Female,East,66612,4,1603.08,3,5,Credit Card,0
CUST-04889,42,Male,West,81399,51,2998,2,4.9,PayPal,0
CUST-04890,47,Female,West,47018,25,1023.12,2,3.5,PayPal,0
CUST-04891,30,M,North,106298,33,1925.32,1,3.1,Bank Transfer,0
CUST-04892,25,Female,East,97895,14,1397.75,0,4,Credit Card,0
CUST-04893,33,Female,East,65920,24,822.34,2,4,Credit Card,0
CUST-04894,38,Female,East,69589,11,418.45,5,2.7,PayPal,0
CUST-04895,27,Non-Binary,North,71589,25,894.95,1,1.4,PayPal,0
CUST-04896,39,Female,West,55542,28,1441.67,1,3.5,PayPal,0
CUST-04897,19,Female,East,63914,7,994,1,2.4,PayPal,0
CUST-04898,26,female,North,68243,49,1741.4,0,4.2,Credit Card,0
CUST-04899,48,Non-Binary,North,115321,36,3021.93,3,4.2,PayPal,0
CUST-04900,47,Male,North,98665,10,1826.41,1,3,PayPal,0
CUST-04901,35,Female,North,98366,49,2393.17,0,3.5,Credit Card,0
CUST-04902,27,Male,North,84248,36,1476.02,1,5,Credit Card,0
CUST-04903,27,Male,North,47066,31,1415.25,0,4.8,PayPal,0
CUST-04904,35,Female,South,73962,19,1845.59,1,3.5,Credit Card,0
CUST-04905,47,Male,East,99262,18,1976.32,0,5,Credit Card,0
CUST-04906,51,male,West,43543,49,2507.31,3,2.8,Bank Transfer,0
CUST-04907,34,Male,North,90913,6,892.73,3,3.2,PayPal,0
CUST-04908,26,Male,East,133065,28,1463.88,0,3.9,Credit Card,0
CUST-04909,43,Female,West,101545,7,499.04,4,2.5,Credit Card,1
CUST-04910,30,Male,East,110350,38,2166.02,3,5,Credit Card,0
CUST-04911,33,Male,East,80458,57,1498.03,2,4.2,Credit Card,0
CUST-04912,55,Female,South,99198,12,1438.23,2,3.2,Credit Card,0
CUST-04913,49,Male,South,57053,41,1690.13,3,4.4,Bank Transfer,0
CUST-04914,41,Male,South,94896,50,2345.71,0,4.1,Credit Card,0
CUST-04915,24,Male,South,91359,34,2229.57,3,3.7,Credit Card,0
CUST-04916,42,Female,East,82247,25,2233.06,2,2.8,Bank Transfer,0
CUST-04917,52,Female,East,107900,17,1935.69,1,,Bank Transfer,0
CUST-04918,35,Male,East,61530,53,1700.52,3,5,PayPal,0
CUST-04919,56,Female,South,70323,33,1825.45,2,2.6,PayPal,0
CUST-04920,55,Male,West,77386,23,1175.05,2,5,PayPal,1
CUST-04921,59,Female,West,49259,9,834.19,0,3.2,Credit Card,0
CUST-04922,43,Female,East,80673,6,1324.57,1,4.8,PayPal,0
CUST-04923,47,Male,South,32026,2,293.03,2,,PayPal,0
CUST-04924,56,Female,West,101173,38,1888.66,1,4.7,PayPal,0
CUST-04925,45,Male,South,76165,9,620.93,4,,Bank Transfer,0
CUST-04926,33,female,West,61977,3,1144.03,3,2.4,Credit Card,1
CUST-04927,34,Non-Binary,East,54140,16,930.43,3,3.3,Credit Card,0
CUST-04928,42,Female,North,69135,25,382.5,4,2.6,PayPal,0
CUST-04929,24,Female,East,92206,24,2217.85,3,4.2,Bank Transfer,0
CUST-04930,38,Female,South,88693,47,2605.15,0,2.7,Credit Card,0
CUST-04931,53,Female,North,57361,29,634.15,1,2,PayPal,0
CUST-04932,18,Male,South,53849,44,2016.66,1,3.8,Credit Card,0
CUST-04933,58,Male,South,91422,55,3273.46,2,1.8,Bank Transfer,0
CUST-04934,53,Male,North,56941,40,1821.48,1,4.3,PayPal,0
CUST-04935,34,Male,East,76497,26,1547,1,2.7,Credit Card,0
CUST-04936,46,Female,North,78093,38,1741.11,2,3.2,Credit Card,0
CUST-04937,40,Male,North,82801,35,2048.87,2,1.7,Credit Card,0
CUST-04938,54,Male,South,96456,23,2213.87,1,5,Credit Card,0
CUST-04939,51,Male,South,43425,4,331.58,0,2.5,Credit Card,0
CUST-04940,23,Female,East,27221,59,1588.02,0,3.6,PayPal,0
CUST-04941,47,Male,North,60813,42,1974.89,0,2.2,Credit Card,0
CUST-04942,37,Male,South,120038,14,1575.3,0,3.2,PayPal,0
CUST-04943,40,Female,West,125554,53,2656.5,2,5,PayPal,0
CUST-04944,31,Female,North,120779,56,2317.63,0,,Credit Card,0
CUST-04945,60,Male,South,70175,47,1784.85,4,3.3,Credit Card,1
CUST-04946,52,Non-Binary,South,30447,39,2239.87,0,4,PayPal,0
CUST-04947,31,Male,East,16424,7,56.3,1,3.4,PayPal,0
CUST-04948,23,Female,South,59649,8,582.11,1,3.9,Credit Card,0
CUST-04949,35,Male,North,70048,42,1859.15,2,4.7,Credit Card,0
CUST-04950,45,Female,West,107515,51,2605.14,3,3.7,PayPal,0
CUST-04951,42,Male,East,96695,19,1332.54,1,4.2,PayPal,0
CUST-04952,55,Female,South,80685,2,1479.96,0,4.2,Credit Card,0
CUST-04953,49,Male,West,52753,47,2654.16,1,3.7,PayPal,0
